repo_url,script_path,language,failure_reason,fix_bucket,dependency,missing_path,fix_action,suggested_fix,log_path
https://github.com/bbglab/normal_bladder_paper,extended/extended7/ExtendedFigure7.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01063_20260318_140932.log
https://github.com/bbglab/normal_bladder_paper,extended/extended7/ExtendedFigure7_data.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01064_20260318_140933.log
https://github.com/bbglab/normal_bladder_paper,extended/extended8/ExtendedFig8c_tumors_sexbias.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01065_20260318_140935.log
https://github.com/bbglab/normal_bladder_paper,extended/extended8/ExtendedFig8d.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01066_20260318_140936.log
https://github.com/bbglab/normal_bladder_paper,extended/extended8/ExtendedFig8e_ptert_selection_bias.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01067_20260318_140937.log
https://github.com/bbglab/normal_bladder_paper,extended/extended8/ExtenededFig8a_power_analysis.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01068_20260318_140937.log
https://github.com/bbglab/normal_bladder_paper,extended/extended9/ExtendedFig_9c_kinetics.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01069_20260318_140937.log
https://github.com/bbglab/normal_bladder_paper,extended/extended9/ExtendedFig_9d.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01070_20260318_140938.log
https://github.com/bbglab/normal_bladder_paper,main/Fig1/Fig1.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01071_20260318_140940.log
https://github.com/bbglab/normal_bladder_paper,main/Fig2/Fig2a_allsamples_needles.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01074_20260318_140941.log
https://github.com/bbglab/normal_bladder_paper,main/Fig2/Fig2bc_allsamples_omega.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01075_20260318_140941.log
https://github.com/bbglab/normal_bladder_paper,main/Fig2/Fig2d_TERT.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01076_20260318_140942.log
https://github.com/bbglab/normal_bladder_paper,main/Fig3/Fig3.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01077_20260318_140942.log
https://github.com/bbglab/normal_bladder_paper,main/Fig4/Fig4.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01080_20260318_140943.log
https://github.com/bbglab/normal_bladder_paper,main/Fig5/Fig5a.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01082_20260318_140944.log
https://github.com/bbglab/normal_bladder_paper,main/Fig5/Fig5b.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01083_20260318_140945.log
https://github.com/bbglab/normal_bladder_paper,main/Fig5/Fig5ce.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01084_20260318_140946.log
https://github.com/bbglab/normal_bladder_paper,main/Fig5/Fig5d_TP53.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01085_20260318_140947.log
https://github.com/ctmaher/modendro,R/plot_ci_detect.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01093_20260318_082315.log
https://github.com/ctmaher/modendro,R/plot_cp_detrend.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01094_20260318_082315.log
https://github.com/ctmaher/modendro,R/plot_n_mon_corr.R,r,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01095_20260318_082315.log
https://github.com/deepmind/dm-haiku,haiku/_src/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01096_20260318_082315.log
https://github.com/deepmind/dm-haiku,haiku/config.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01098_20260318_082315.log
https://github.com/deepmind/jraph,jraph/_src/graph.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01101_20260318_154038.log
https://github.com/deepmind/jraph,jraph/examples/hamiltonian_graph_network.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01102_20260318_154038.log
https://github.com/deepmind/jraph,jraph/experimental/sharded_graphnet.py,python,nonzero_exit,path_error,,,Quote paths or use script_path relative to repo root,Quote paths or use script_path relative to repo root,logs/repro_runs/run_01103_20260318_154038.log
https://github.com/digital-chemistry-laboratory/morfeus,morfeus/plotting.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01109_20260318_083126.log
https://github.com/donovan-h-parks/PhyloRank,phylorank/plot/robustness_plot.py,python,missing_python_module:phylorank,missing_python_module,phylorank,,Install Python dependency: phylorank,Install Python dependency: phylorank,logs/repro_runs/run_01111_20260318_162528.log
https://github.com/cortex-lab/phy,phy/plot/axes.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01113_20260318_162528.log
https://github.com/cortex-lab/phy,phy/plot/base.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01114_20260318_114631.log
https://github.com/cortex-lab/phy,phy/plot/gloo/array.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01116_20260318_162528.log
https://github.com/cortex-lab/phy,phy/plot/gloo/atlas.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01117_20260318_162529.log
https://github.com/cortex-lab/phy,phy/plot/gloo/buffer.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01118_20260318_162529.log
https://github.com/cortex-lab/phy,phy/plot/gloo/framebuffer.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01119_20260318_162529.log
https://github.com/cortex-lab/phy,phy/plot/gloo/program.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01124_20260318_162530.log
https://github.com/cortex-lab/phy,phy/plot/gloo/shader.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01125_20260318_162530.log
https://github.com/cortex-lab/phy,phy/plot/gloo/snippet.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01126_20260318_162530.log
https://github.com/cortex-lab/phy,phy/plot/gloo/texture.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01127_20260318_162531.log
https://github.com/cortex-lab/phy,phy/plot/gloo/uniforms.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01128_20260318_162532.log
https://github.com/cortex-lab/phy,phy/plot/gloo/variable.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01129_20260318_162533.log
https://github.com/cortex-lab/phy,phy/plot/interact.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01130_20260318_162533.log
https://github.com/cortex-lab/phy,phy/plot/panzoom.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01131_20260318_162533.log
https://github.com/cortex-lab/phy,phy/plot/plot.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01132_20260318_162533.log
https://github.com/cortex-lab/phy,phy/plot/visuals.py,python,missing_python_module:phy.gui,missing_python_module,phy.gui,,Install Python dependency: phy.gui,Install Python dependency: phy.gui,logs/repro_runs/run_01145_20260318_162535.log
https://github.com/cortex-lab/phy,plugins/matplotlib_view.py,python,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01148_20260318_114636.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,01_gex/notebooks/01_03_plotting/dotplot_cluster.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01151_20260318_140947.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,01_gex/notebooks/01_03_plotting/geo_enrichr_abc_peaks.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01152_20260318_140948.log
https://github.com/ejarmand/comparative_epigenomic_motor_cortex,01_gex/notebooks/01_03_plotting/geo_enrichr_plot.ipynb,notebook,nonzero_exit,nonzero_exit,,,Inspect logs for exit code; ensure dependencies and data are available,Inspect logs for exit code; ensure dependencies and data are available,logs/repro_runs/run_01153_20260318_140948.log
